year,type,country,lat,lon,deaths,search_key
2012,Flood,Afghanistan,34.2696,64.19,74,afghanistan flood
2012,Flood,Afghanistan,37.0528,70,20,afghanistan flood
2012,Flood,Argentina,-27.5,-59.63,6,argentina flood
2012,Flood,Australia,-21.71,146.64,2,australia flood
2012,Earthquake,Azerbaijan,41.549,46.789,0,azerbaijan earthquake
2012,Earthquake,Azerbaijan,41.439,46.789,0,azerbaijan earthquake
2012,Earthquake,Bulgaria,42.645,22.968,0,bulgaria earthquake
2012,Flood,Brazil,-10.4897,-67.99,3,brazil flood
2012,Flood,Canada,46.5994,-67.5,0,canada flood
2012,Earthquake,Chile,-35.2,-72.217,1,chile earthquake
2012,Flood,Chile,-52.8256,-69.41,0,chile flood
2012,Earthquake,China,27.767,100.781,4,china earthquake
2012,Earthquake,China,43.433,84.7,0,china earthquake
2012,Earthquake,China,27.575,103.983,81,china earthquake
2012,Earthquake,China,32.978,119.593,1,china earthquake
2012,Earthquake,China,38.745,88.098,0,china earthquake
2012,Earthquake,China,39.383,81.307,0,china earthquake
2012,Flood,China,92.4515,106.49,53,china flood
2012,Flood,China,31.41,113.04,58,china flood
2012,Flood,Colombia,3.606,-73.07,17,colombia flood
2012,Earthquake,Costa Rica,10.085,-85.315,2,costa rica earthquake
2012,Flood,Fiji,-17.7982,178.02,5,fiji flood
2012,Flood,United Kingdom of Great Britain and Northern Ireland (the),54.04,-2.13,3,united kingdom of great britain and northern ireland (the) flood
2012,Flood,United Kingdom of Great Britain and Northern Ireland (the),53.45,-1.19,4,united kingdom of great britain and northern ireland (the) flood
2012,Flood,Greece,39.8677,21.01,1,greece flood
2012,Earthquake,Guatemala,13.988,-91.895,44,guatemala earthquake
2012,Storm,Haiti,19.1356,-72.28,13,haiti storm
2012,Earthquake,Indonesia,2.327,93.063,7,indonesia earthquake
2012,Earthquake,Indonesia,-1.315,120.096,6,indonesia earthquake
2013,Flood,China,23.6387,114.46,55,china flood
2013,Flood,Brazil,-18.9538,-41.94,64,brazil flood
2013,Earthquake,China,34.512,104.262,95,china earthquake
2013,Earthquake,China,28.2425,99.3502,3,china earthquake
2013,Earthquake,Indonesia,4.645,96.665,48,indonesia earthquake
2013,Flood,Indonesia,1.0256,124.51,17,indonesia flood
2013,Flood,India,32.714,76.61,6054,india flood
2013,Storm,China,22.7696,113.69,88,china storm
2013,Earthquake,Afghanistan,34.526,70.22,18,afghanistan earthquake
2013,Flood,Afghanistan,36.9291,68.85,20,afghanistan flood
2013,Flood,Argentina,-34.4809,-58.68,52,argentina flood
2013,Flood,Canada,51.24,-109.64,4,canada flood
2013,Earthquake,China,25.98,99.812,0,china earthquake
2013,Earthquake,China,30.308,102.888,198,china earthquake
2013,Earthquake,China,44.5993,124.1681,0,china earthquake
2013,Earthquake,China,31.066,110.412,0,china earthquake
2013,Earthquake,China,25.953,99.782,0,china earthquake
2013,Earthquake,China,40.253,78.944,0,china earthquake
2013,Flood,China,30.4563,104.02,233,china flood
2013,Flood,China,35.9161,100.18,43,china flood
2013,Storm,China,25.8633,118.14,1,china storm
2013,Earthquake,Colombia,1.135,-77.393,0,colombia earthquake
2013,Flood,Cuba,22.9043,-81.4,2,cuba flood
2013,Flood,Germany,49.1358,12.11,4,germany flood
2013,Flood,United Kingdom of Great Britain and Northern Ireland (the),53.2732,-1.51,2,united kingdom of great britain and northern ireland (the) flood
2013,Earthquake,Guatemala,14.6056,-92.1207,1,guatemala earthquake
2013,Earthquake,Hungary,47.624,20.227,0,hungary earthquake
2013,Earthquake,Indonesia,4.927,95.907,1,indonesia earthquake
2013,Earthquake,Indonesia,5.1033,95.9709,1,indonesia earthquake
2013,Volcanic activity,Indonesia,3.17,98.392,0,indonesia volcanic activity
2013,Flood,Indonesia,-6.17945,106.73,34,indonesia flood
2013,Flood,Indonesia,-0.86702,121.88,8,indonesia flood
2013,Flood,Indonesia,4.48013,97.29,0,indonesia flood
2013,Earthquake,India,33.061,75.863,3,india earthquake
2014,Landslide,Bolivia (Plurinational State of),-13.3888,-64.01,74,bolivia (plurinational state of) landslide
2014,Flood,France,43.9958,7.1,4,france flood
2014,Earthquake,Greece,38.2082,20.4528,0,greece earthquake
2014,Volcanic activity,Indonesia,3.17,98.392,32,indonesia volcanic activity
2014,Flood,Indonesia,-6.6324,107.71,32,indonesia flood
2011,Storm,Philippines (the),8.526,124.88,1439,philippines (the) storm
2011,Flood,Italy,44.422,9.33,10,italy flood
2011,Flood,Korea (the Republic of),37.851,126.87,53,korea (the republic of) flood
2011,Earthquake,New Zealand,-43.564,172.743,1,new zealand earthquake
2011,Flood,Uganda,1.664,33.67,27,uganda flood
2011,Flood,Kenya,0.1257,35.57,8,kenya flood
2011,Flood,Kenya,0.385,36.12,25,kenya flood
2011,Flood,Cambodia,12.004,105.5,247,cambodia flood
2011,Earthquake,Mexico,17.986,-99.789,2,mexico earthquake
2011,Flood,Niger (the),414.951,4.56,7,niger (the) flood
2011,Earthquake,Peru,-14.438,-75.966,1,peru earthquake
2011,Earthquake,Philippines (the),7.904,125.195,0,philippines (the) earthquake
2011,Volcanic activity,Philippines (the),14.002,120.993,0,philippines (the) volcanic activity
2011,Flood,Philippines (the),8.085,125.93,0,philippines (the) flood
2011,Earthquake,Turkey,38.721,43.508,604,turkey earthquake
2011,Earthquake,Turkey,38.429,43.229,40,turkey earthquake
2011,Flood,"Tanzania, United Republic of",-6.917,39.04,20,"tanzania, united republic of flood"
2011,Flood,"Tanzania, United Republic of",-6.647,37.56,8,"tanzania, united republic of flood"
2012,Storm,India,11.82,78.08,40,india storm
2012,Flood,Sri Lanka,7.976,80.77,53,sri lanka flood
2012,Earthquake,Myanmar,23.005,95.885,38,myanmar earthquake
2012,Earthquake,Philippines (the),9.999,123.206,113,philippines (the) earthquake
2012,Storm,Korea (the Democratic People's Republic of),38.19,126.24,59,korea (the democratic people's republic of) storm
2012,Earthquake,Iran (Islamic Republic of),38.329,46.826,306,iran (islamic republic of) earthquake
2012,Earthquake,Iran (Islamic Republic of),33.506,59.571,6,iran (islamic republic of) earthquake
2012,Earthquake,Iran (Islamic Republic of),36.288,58.835,0,iran (islamic republic of) earthquake
2012,Flood,Iran (Islamic Republic of),36.53,54.26,7,iran (islamic republic of) flood
2012,Earthquake,Italy,44.89,11.23,7,italy earthquake
2012,Earthquake,Italy,44.851,11.086,17,italy earthquake
2012,Flood,Italy,43.1605,12.41,4,italy flood
2012,Flood,Kenya,-0.191962,35.19,73,kenya flood
2012,Earthquake,Mexico,16.493,-98.231,2,mexico earthquake
2012,Flood,Myanmar,16.5919,97.85,2,myanmar flood
2012,Flood,Nepal,28.524,83.83,72,nepal flood
2012,Flood,Pakistan,28.04,68.77,480,pakistan flood
2012,Flood,Pakistan,35.03,73.52,26,pakistan flood
2012,Earthquake,Peru,-14.168,-75.635,0,peru earthquake
2012,Earthquake,Philippines (the),7.905,125.044,0,philippines (the) earthquake
2012,Earthquake,Philippines (the),10.811,126.638,1,philippines (the) earthquake
2012,Flood,Philippines (the),6.873,124.78,1,philippines (the) flood
2012,Flood,Philippines (the),8.22392,125.27,0,philippines (the) flood
2012,Flood,Russian Federation (the),42.33,47.59,7,russian federation (the) flood
2012,Flood,Rwanda,-1.40095,29.36,5,rwanda flood
2012,Flood,Saudi Arabia,20.5946,51.01,19,saudi arabia flood
2012,Flood,Senegal,14.46,-15.49,19,senegal flood
2012,Flood,Somalia,4.94,44.89,6,somalia flood
2012,Flood,Thailand,17.09,99.64,0,thailand flood
2012,Earthquake,Tajikistan,38.612,70.354,2,tajikistan earthquake
2012,Flood,Taiwan (Province of China),24.0587,120.94,6,taiwan (province of china) flood
2012,Flood,"Tanzania, United Republic of",-1.83097,34.79,10,"tanzania, united republic of flood"
2012,Flood,Uganda,2.65,32.72,0,uganda flood
2013,Storm,Somalia,21.68,57.43,162,somalia storm
2013,Flood,Kenya,2.46174,36.72,96,kenya flood
2013,Flood,Philippines (the),16.3191,121.14,31,philippines (the) flood
2013,Flood,Korea (the Democratic People's Republic of),39.6151,126.32,51,korea (the democratic people's republic of) flood
2013,Earthquake,Solomon Islands,-10.799,165.114,10,solomon islands earthquake
2013,Flood,India,27.387,94.92,80,india flood
2013,Earthquake,Iran (Islamic Republic of),28.428,51.593,37,iran (islamic republic of) earthquake
2013,Earthquake,Iran (Islamic Republic of),28.033,61.996,0,iran (islamic republic of) earthquake
2013,Earthquake,Iran (Islamic Republic of),29.32,51.31,8,iran (islamic republic of) earthquake
2013,Flood,Italy,40.3,9.01,18,italy flood
2013,Earthquake,Japan,34.369,134.828,0,japan earthquake
2013,Flood,Kenya,1.66076,35.21,0,kenya flood
2013,Flood,Kenya,0.058024,36.52,18,kenya flood
2013,Flood,Sri Lanka,7.59777,80.92,52,sri lanka flood
2013,Flood,Macedonia (the former Yugoslav Republic of),42.0408,21.58,1,macedonia (the former yugoslav republic of) flood
2013,Flood,Myanmar,18.3122,98.16,7,myanmar flood
2013,Flood,Mozambique,-24.8006,32.68,119,mozambique flood
2013,Flood,Mauritius,-20.2305,57.52,11,mauritius flood
2013,Flood,Malawi,-15.6178,35.02,3,malawi flood
2013,Flood,Malaysia,3.58444,102.36,4,malaysia flood
2013,Flood,Niger (the),15.0103,13.2,0,niger (the) flood
2013,Earthquake,New Zealand,-41.704,174.337,0,new zealand earthquake
2013,Earthquake,Pakistan,28.033,61.996,41,pakistan earthquake
2013,Earthquake,Pakistan,26.951,65.5009,399,pakistan earthquake
2013,Earthquake,Pakistan,27.1825,65.5052,22,pakistan earthquake
2013,Flood,Pakistan,28.7404,69.11,234,pakistan flood
2013,Earthquake,Peru,-15.8385,-74.5112,0,peru earthquake
2013,Flood,Peru,-20.3461,-69.09,67,peru flood
2013,Earthquake,Philippines (the),9.8796,124.1167,230,philippines (the) earthquake
2013,Flood,Paraguay,-24.146,-57.65,0,paraguay flood
2013,Flood,"Palestine, State of",32.83,36.45,5,"palestine, state of flood"
2013,Flood,Russian Federation (the),50.0043,128.42,0,russian federation (the) flood
2013,Flood,Russian Federation (the),44.3289,39.25,4,russian federation (the) flood
2013,Flood,Saudi Arabia,27.41,44.81,15,saudi arabia flood
2013,Flood,Sudan (the),13.6883,28.99,76,sudan (the) flood
2013,Flood,Somalia,2.16964,43.66,7,somalia flood
2013,Flood,Thailand,7.2182,100.39,23,thailand flood
2013,Earthquake,Taiwan (Province of China),23.789,121.141,4,taiwan (province of china) earthquake
2013,Earthquake,Taiwan (Province of China),23.828,121.215,1,taiwan (province of china) earthquake
2014,Flood,Italy,43.9958,7.1,2,italy flood
2014,Earthquake,Iran (Islamic Republic of),27.1502,54.4482,1,iran (islamic republic of) earthquake
2011,Flood,United States of America (the),35.806,-79.37,2,united states of america (the) flood
2011,Flood,Venezuela (Bolivarian Republic of),7.677,-64.77,9,venezuela (bolivarian republic of) flood
2012,Storm,United States of America (the),30.503,-89.35,1,united states of america (the) storm
2012,Flood,United States of America (the),30.3632,-58.51,2,united states of america (the) flood
2012,Storm,United States of America (the),28.9635,-82.5,9,united states of america (the) storm
2012,Flood,Viet Nam,38.19,126.24,34,viet nam flood
2012,Flood,South Africa,-32.93,26.56,13,south africa flood
2012,Flood,South Sudan,9.56,29.58,15,south sudan flood
2012,Flood,South Sudan,9.69,30.21,32,south sudan flood
2013,Flood,Saint Vincent and the Grenadines,13.9188,-60.99,12,saint vincent and the grenadines flood
2013,Flood,United States of America (the),38.2138,-94.15,3,united states of america (the) flood
2013,Flood,United States of America (the),28.899,-98.89,3,united states of america (the) flood
2013,Flood,United States of America (the),38.8278,-88.64,5,united states of america (the) flood
2013,Flood,United States of America (the),30.66,-96.01,4,united states of america (the) flood
2013,Flood,United States of America (the),37.5597,-86.79,5,united states of america (the) flood
2013,Flood,Viet Nam,15.58,107.7,47,viet nam flood
2014,Flood,Bolivia (Plurinational State of),-16.4638,-63.77,38,bolivia (plurinational state of) flood
2014,Earthquake,Chile,-19.61,-70.769,6,chile earthquake
2014,Flood,Afghanistan,35.834,66.43,431,afghanistan flood
2014,Flood,Burundi,-4.14041,29.65,96,burundi flood
2014,Earthquake,China,27.1891,103.4086,731,china earthquake
2014,Earthquake,Comoros (the),-12.228,44.3,0,comoros (the) earthquake
2014,Earthquake,Ecuador,-0.018,-78.322,3,ecuador earthquake
2014,Flood,Argentina,-38.3652,-70.3,0,argentina flood
2014,Flood,Bulgaria,44.0617,24.49,0,bulgaria flood
2014,Earthquake,China,35.9053,82.5864,0,china earthquake
2014,Earthquake,China,28.174,103.619,0,china earthquake
2014,Earthquake,China,24.974,97.844,0,china earthquake
2014,Earthquake,China,24.9997,97.845,0,china earthquake
2014,Earthquake,China,23.3834,100.4702,1,china earthquake
2014,Earthquake,China,30.3398,101.7374,5,china earthquake
2014,Earthquake,China,23.3577,100.533,1,china earthquake
2014,Earthquake,Algeria,36.8561,3.181,6,algeria earthquake
2014,Earthquake,Greece,40.2893,25.3889,3,greece earthquake
2014,Earthquake,Guatemala,14.724,-92.4614,1,guatemala earthquake
2015,Flood,Angola,-8.81664,13.68,1,angola flood
2015,Flood,Chile,-22.3617,-68.89,178,chile flood
2015,Flood,China,27.0326,114.98,58,china flood
2015,Earthquake,Colombia,6.7757,-72.9875,0,colombia earthquake
2015,Flood,Costa Rica,10.1743,-83.83,0,costa rica flood
2015,Flood,Georgia,42.0683,44.54,40,georgia flood
2015,Earthquake,Chile,-31.5729,-71.6744,19,chile earthquake
2015,Flood,Brazil,-25.5689,-50.75,3,brazil flood
2015,Landslide,Colombia,5.70693,-74.5,93,colombia landslide
2015,Earthquake,Afghanistan,36.5244,70.3676,115,afghanistan earthquake
2015,Earthquake,Afghanistan,36.4935,71.1263,0,afghanistan earthquake
2015,Flood,Angola,-12.1145,13.88,69,angola flood
2015,Flood,Albania,41.287,19.966,1,albania flood
2015,Flood,Argentina,-35.1086,-59.81,3,argentina flood
2015,Earthquake,Bangladesh,28.2305,84.7314,4,bangladesh earthquake
2015,Flood,Bolivia (Plurinational State of),-11.5042,-65.84,0,bolivia (plurinational state of) flood
2015,Flood,Brazil,-6.97805,-67.8,5,brazil flood
2015,Flood,Chile,-44.1033,-72.92,0,chile flood
2015,Earthquake,China,44.133,85.568,0,china earthquake
2015,Earthquake,China,23.566,98.854,0,china earthquake
2015,Earthquake,China,28.2305,84.7314,29,china earthquake
2015,Earthquake,China,27.8087,86.0655,1,china earthquake
2015,Earthquake,China,37.4593,78.1542,3,china earthquake
2015,Flood,Cameroon,3.94741,9.88,4,cameroon flood
2015,Flood,Algeria,283.337,-695.5,0,algeria flood
2015,Volcanic activity,Ecuador,-0.677,-78.436,0,ecuador volcanic activity
2015,Volcanic activity,Ecuador,-1.467,-78.442,0,ecuador volcanic activity
2015,Flood,France,43.377,6.53,20,france flood
2015,Flood,Ghana,7.38005,-0.55,25,ghana flood
2015,Flood,Greece,41.4571,26.6,3,greece flood
2015,Landslide,Guatemala,148.262,-906.13,350,guatemala landslide
2015,Flood,Guyana,6.66576,-58.74,0,guyana flood
2016,Earthquake,Ecuador,0.382,-79.92,672,ecuador earthquake
2016,Flood,China,247.041,113.99,5,china flood
2016,Flood,Bolivia (Plurinational State of),-12.843,-64.93,0,bolivia (plurinational state of) flood
2016,Flood,China,27.976,114.24,289,china flood
2016,Flood,Ethiopia,9.268,41.691,28,ethiopia flood
2016,Flood,Angola,-832.104,13.98,23,angola flood
2016,Flood,Angola,-115.936,160.56,30,angola flood
2016,Earthquake,Bangladesh,24.804,93.65,5,bangladesh earthquake
2016,Flood,Bangladesh,90.04,24.09,106,bangladesh flood
2016,Flood,Brazil,-179.555,-56.44,3,brazil flood
2016,Flood,Canada,582.294,123.25,0,canada flood
2016,Flood,China,247.532,112.95,68,china flood
2016,Flood,Germany,48.407,10.22,7,germany flood
2016,Earthquake,Ecuador,0.495,-79.62,1,ecuador earthquake
2016,Flood,Ecuador,-0.786,-797.01,9,ecuador flood
2016,Flood,Ghana,641.411,116.5,10,ghana flood
2016,Flood,Greece,37.418,22.292,4,greece flood
2014,Flood,Solomon Islands,-9.67763,160.34,47,solomon islands flood
2014,Flood,Marshall Islands (the),7.30951,168.73,0,marshall islands (the) flood
2014,Volcanic activity,Indonesia,-7.93,112.308,7,indonesia volcanic activity
2014,Earthquake,Iran (Islamic Republic of),32.5827,47.7037,0,iran (islamic republic of) earthquake
2014,Earthquake,Japan,36.6408,137.8875,0,japan earthquake
2014,Volcanic activity,Japan,35.893,137.48,63,japan volcanic activity
2014,Flood,Kazakhstan,48.4049,65.59,5,kazakhstan flood
2014,Earthquake,Mexico,17.397,-100.9723,0,mexico earthquake
2014,Earthquake,Mexico,14.724,-92.4614,3,mexico earthquake
2014,Earthquake,Nicaragua,11.642,-85.8779,2,nicaragua earthquake
2014,Earthquake,Peru,-13.843,-71.695,8,peru earthquake
2014,Volcanic activity,Philippines (the),13.257,123.685,0,philippines (the) volcanic activity
2014,Flood,Paraguay,-25.2205,-57.58,0,paraguay flood
2014,Flood,Romania,44.0617,24.49,0,romania flood
2014,Earthquake,Thailand,19.6557,99.6696,1,thailand earthquake
2015,Flood,Macedonia (the former Yugoslav Republic of),41.7575,21.19,7,macedonia (the former yugoslav republic of) flood
2015,Storm,Philippines (the),16.691,121.24,51,philippines (the) storm
2015,Flood,Malawi,-18.795,35.36,278,malawi flood
2015,Flood,Pakistan,33.5131,71.89,49,pakistan flood
2015,Flood,India,33.1767,76.41,44,india flood
2015,Flood,India,26.2074,82.62,293,india flood
2015,Flood,Myanmar,20.175,95.53,149,myanmar flood
2015,Earthquake,Malaysia,5.987,116.541,24,malaysia earthquake
2015,Earthquake,Nepal,28.23,84.731,8831,nepal earthquake
2015,Earthquake,Nepal,27.8087,86.0655,138,nepal earthquake
2015,Flood,Indonesia,-6.55868,108.4,0,indonesia flood
2015,Storm,Mexico,283.812,-101.77,14,mexico storm
2015,Flood,Haiti,18.695,-72.19,6,haiti flood
2015,Earthquake,Indonesia,-0.621,131.262,0,indonesia earthquake
2015,Earthquake,India,28.2305,84.7314,78,india earthquake
2015,Earthquake,India,27.8087,86.0655,20,india earthquake
2015,Earthquake,India,36.5244,70.3676,0,india earthquake
2015,Flood,India,10.7121,79.18,8,india flood
2015,Flood,India,21.8734,70.76,81,india flood
2015,Landslide,India,26.9195,93.87,3,india landslide
2015,Flood,India,26.8946,93.75,5,india flood
2015,Flood,India,118.278,788.55,325,india flood
2015,Flood,Iran (Islamic Republic of),33.6304,54.04,23,iran (islamic republic of) flood
2015,Flood,Kenya,-0.795,36.25,13,kenya flood
2015,Flood,Kenya,-203.643,395.13,112,kenya flood
2015,Earthquake,Kyrgyzstan,40.376,73.204,0,kyrgyzstan earthquake
2015,Flood,Mexico,19.4811,-103.43,0,mexico flood
2015,Flood,Niger (the),14.8417,2.5,27,niger (the) flood
2015,Flood,Nigeria,995.267,115.28,53,nigeria flood
2015,Flood,New Zealand,-39.8648,175.23,0,new zealand flood
2015,Flood,New Zealand,-41.092,175.35,1,new zealand flood
2015,Earthquake,Pakistan,36.5244,70.3676,280,pakistan earthquake
2015,Earthquake,Pakistan,36.4935,71.1263,3,pakistan earthquake
2015,Flood,Pakistan,35.0129,72.84,10,pakistan flood
2015,Flood,Pakistan,34.3432,72.27,238,pakistan flood
2015,Flood,Philippines (the),15.5509,120.8,4,philippines (the) flood
2015,Flood,Paraguay,-25.451,-59.27,0,paraguay flood
2015,Flood,Paraguay,-260.369,-558.48,12,paraguay flood
2015,Flood,Romania,46.8147,22.86,1,romania flood
2016,Flood,Indonesia,-246.543,103.35,8,indonesia flood
2016,Flood,Indonesia,-7.042,108.238,53,indonesia flood
2016,Flood,India,27.464,95.607,18,india flood
2016,Flood,Japan,326.031,130.99,7,japan flood
2016,Flood,Pakistan,330.545,717.79,92,pakistan flood
2016,Earthquake,Indonesia,-3.863,127.229,0,indonesia earthquake
2016,Earthquake,India,24.804,93.65,8,india earthquake
2016,Flood,India,27.068,93.95,61,india flood
2016,Earthquake,Italy,42.723,13.187,296,italy earthquake
2016,Earthquake,Japan,32.788,130.7,9,japan earthquake
2016,Earthquake,Japan,32.791,130.75,49,japan earthquake
2016,Earthquake,Korea (the Republic of),35.781,129.216,0,korea (the republic of) earthquake
2016,Flood,Mexico,23.672,-104.964,5,mexico flood
2016,Flood,Mexico,17.071,-93.805,13,mexico flood
2016,Earthquake,Macedonia (the former Yugoslav Republic of),42.009,21.49,0,macedonia (the former yugoslav republic of) earthquake
2016,Flood,Myanmar,183.158,952.6,14,myanmar flood
2016,Flood,Mozambique,-12.651,394.64,16,mozambique flood
2016,Flood,New Zealand,-42.169,172.21,0,new zealand flood
2016,Earthquake,Pakistan,36.473,71.13,6,pakistan earthquake
2016,Flood,Pakistan,361.038,727.93,46,pakistan flood
2016,Earthquake,Peru,-15.64,-71.68,4,peru earthquake
2016,Flood,Russian Federation (the),61.967,59.803,0,russian federation (the) flood
2016,Landslide,Rwanda,-20.565,300.12,50,rwanda landslide
2014,Earthquake,United States of America (the),38.2151667,-122.3123333,1,united states of america (the) earthquake
2014,Flood,South Africa,-21.5153,25.61,32,south africa flood
2014,Flood,Serbia,44.0617,24.49,0,serbia flood
2014,Earthquake,Turkey,40.2893,25.3889,0,turkey earthquake
2014,Flood,"Tanzania, United Republic of",7.19301,38.97,28,"tanzania, united republic of flood"
2014,Earthquake,South Africa,-26.9899,26.7048,1,south africa earthquake
2015,Flood,Tajikistan,37.8142,73.26,0,tajikistan flood
2015,Flood,Tajikistan,38.0626,73.11,0,tajikistan flood
2015,Flood,Viet Nam,20.8137,106.86,32,viet nam flood
2015,Flood,United States of America (the),356.658,-910.83,31,united states of america (the) flood
2015,Storm,"Tanzania, United Republic of",-4.31417,33.75,47,"tanzania, united republic of storm"
2015,Storm,United States of America (the),335.033,-804.93,25,united states of america (the) storm
2015,Flood,United States of America (the),34.1936,-97.99,32,united states of america (the) flood
2015,Earthquake,Tajikistan,38.211,72.78,2,tajikistan earthquake
2015,Flood,"Tanzania, United Republic of",-5.06017,36.89,12,"tanzania, united republic of flood"
2015,Flood,Uruguay,-32.6329,-55.7,0,uruguay flood
2015,Flood,Uruguay,-299.568,-535.72,0,uruguay flood
2015,Flood,Viet Nam,205.669,104.76,2,viet nam flood
2015,Earthquake,Congo (the Democratic Republic of the),-2.091,28.952,3,congo (the democratic republic of the) earthquake
2015,Earthquake,Timor-Leste,-8.3381,124.8754,0,timor-leste earthquake
2016,Storm,United States of America (the),349.452,805.54,25,united states of america (the) storm
2016,Flood,Uruguay,-324.347,-561.95,8,uruguay flood
2016,Flood,Dominican Republic (the),18.92,-70.125,15,dominican republic (the) flood
2016,Earthquake,Taiwan (Province of China),22.938,120.6,117,taiwan (province of china) earthquake
2016,Flood,United States of America (the),308.574,-955.37,15,united states of america (the) flood
2016,Earthquake,Tajikistan,38.883,70.626,0,tajikistan earthquake
2016,Earthquake,"Tanzania, United Republic of",1.036,31.618,17,"tanzania, united republic of earthquake"
2016,Flood,"Tanzania, United Republic of",-476.168,355.05,3,"tanzania, united republic of flood"
2016,Flood,"Tanzania, United Republic of",-689.427,360,13,"tanzania, united republic of flood"
2016,Earthquake,Uganda,-1.036,31.618,4,uganda earthquake
2016,Flood,United States of America (the),29.988,-91.8,13,united states of america (the) flood
2016,Flood,Albania,42.254,19.446,2,albania flood
2016,Flood,Australia,-33.277,139.898,1,australia flood
2016,Earthquake,China,39.238,74.047,1,china earthquake
2016,Earthquake,China,43.823,86.345,0,china earthquake
2016,Earthquake,China,26.077,99.539,2,china earthquake
2017,Flood,Albania,449.847,152.152,1,albania flood
2017,Flood,Brazil,-8.096,-38.231,14,brazil flood
2017,Flood,Chile,-30.939,-70.249,3,chile flood
2017,Earthquake,China,33.193,103.855,29,china earthquake
2017,Earthquake,Greece,38.915,26.371,1,greece earthquake
2017,Flood,Greece,38.261,23.529,23,greece flood
2017,Earthquake,Greece,36.925,27.414,2,greece earthquake
2017,Flood,Angola,-8.718,13.656,11,angola flood
2017,Flood,Argentina,-45.953,-67.939,1,argentina flood
2017,Flood,Central African Republic,7.223,17.145,0,central african republic flood
2017,Flood,Canada,45.575,-74.406,2,canada flood
2017,Flood,Chile,-27.122,-69.952,2,chile flood
2017,Earthquake,China,29.833,94.978,0,china earthquake
2017,Flood,China,29.612,113.645,16,china flood
2017,Flood,Colombia,3.723,-72.674,1,colombia flood
2017,Flood,Colombia,1.691,-76.286,0,colombia flood
2017,Flood,France,45.486,3.338,1,france flood
2017,Flood,United Kingdom of Great Britain and Northern Ireland (the),53.102,-6.856,0,united kingdom of great britain and northern ireland (the) flood
2018,Flood,Albania,40.866,19.941,0,albania flood
2018,Flood,Brazil,-22.479,-44.095,4,brazil flood
2018,Flood,Bolivia (Plurinational State of),-14.405,-64.013,6,bolivia (plurinational state of) flood
2018,Flood,Ghana,9.538,-1.066,34,ghana flood
2018,Storm,Argentina,-35.21,-58.199,2,argentina storm
2018,Flood,Afghanistan,34.94,68.216,72,afghanistan flood
2018,Flood,Angola,-11.247,16.007,8,angola flood
2018,Flood,Australia,-17.015,145.218,0,australia flood
2018,Flood,Burundi,-3.47,29.987,0,burundi flood
2018,Flood,Burundi,-4.015,29.641,0,burundi flood
2018,Flood,Bangladesh,23.226,92.13,21,bangladesh flood
2018,Flood,Bulgaria,42.698,23.9,0,bulgaria flood
2018,Flood,Brazil,-24.206,-48.623,3,brazil flood
2018,Flood,Canada,50.358,-119.241,0,canada flood
2018,Earthquake,China,45.279,124.557,0,china earthquake
2018,Earthquake,China,24.332,102.941,0,china earthquake
2018,Flood,China,23.812,108.795,5,china flood
2018,Flood,Dominican Republic (the),19.018,-69.704,0,dominican republic (the) flood
2018,Flood,Algeria,33.907,3.215,6,algeria flood
2018,Flood,Spain,39.591,2.936,13,spain flood
2018,Flood,France,48.511,1.606,0,france flood
2019,Flood,Afghanistan,31.991,67.078,63,afghanistan flood
2019,Flood,Bosnia and Herzegovina,44.089,19.298,0,bosnia and herzegovina flood
2019,Flood,Brazil,-23.539,-46.124,12,brazil flood
2019,Flood,Spain,43.284,-6.225,4,spain flood
2019,Flood,Afghanistan,34.668,67.894,24,afghanistan flood
2019,Earthquake,Albania,40.501,20.722,0,albania earthquake
2019,Earthquake,Chile,-30.074,-71.423,2,chile earthquake
2019,Flood,Chile,-21.965,-69.245,6,chile flood
2019,Earthquake,China,29.498,104.632,2,china earthquake
2019,Earthquake,China,28.405,104.957,13,china earthquake
2019,Earthquake,Ecuador,-5.812,-75.27,0,ecuador earthquake
2016,Earthquake,New Zealand,-42.725,173.064,2,new zealand earthquake
2016,Flood,Mexico,23.273,-99.793,2,mexico flood
2016,Flood,Haiti,19.739,-72.587,13,haiti flood
2016,Flood,Indonesia,0.649,123.245,2,indonesia flood
2016,Earthquake,Indonesia,-8.218,117.816,0,indonesia earthquake
2016,Earthquake,Indonesia,5.281,96.108,104,indonesia earthquake
2016,Flood,India,17.654,80.34,28,india flood
2016,Earthquake,Italy,42.934,13.043,1,italy earthquake
2016,Earthquake,Italy,42.855,13.088,0,italy earthquake
2016,Earthquake,Japan,35.37,133.812,0,japan earthquake
2016,Earthquake,Myanmar,20.923,94.569,4,myanmar earthquake
2016,Flood,Malaysia,5.122,102.56,0,malaysia flood
2016,Flood,Malaysia,4.7,102.411,0,malaysia flood
2016,Earthquake,Peru,-15.321,-70.823,1,peru earthquake
2017,Earthquake,Mexico,15.022,-93.899,98,mexico earthquake
2017,Flood,Oman,243.598,559.677,3,oman flood
2017,Earthquake,Mexico,18.55,-98.489,369,mexico earthquake
2017,Flood,Indonesia,-7.229,109.117,9,indonesia flood
2017,Flood,Iran (Islamic Republic of),37.704,46.169,42,iran (islamic republic of) flood
2017,Flood,Nepal,27.295,86.427,11,nepal flood
2017,Flood,Nepal,27.941,83.878,176,nepal flood
